dataset,cascade_id,label,y_false,final_size,final_depth,reach_target,window_type,window_value,not_reached_k,early_n_nodes,early_depth,avg_root_distance,early_width,branching_factor,internal_node_share,leaf_fraction,outdegree_entropy,structural_virality_proxy
twitter15,504267796424163328,true,0,115,2,4.7535901911063645,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,504304227246538752,true,0,157,2,5.062595033026967,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,504304227246538752,true,0,157,2,5.062595033026967,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,504304227246538752,true,0,157,2,5.062595033026967,k,50,False,50,2,1.54,28,24.5,0.04,0.96,0.28229218908241477,2.4171428571428573
twitter15,504387128013246465,true,0,334,4,5.814130531825066,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,504387128013246465,true,0,334,4,5.814130531825066,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,504387128013246465,true,0,334,4,5.814130531825066,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,504419526998360064,false,1,595,4,6.39024066706535,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,504419526998360064,false,1,595,4,6.39024066706535,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,504419526998360064,false,1,595,4,6.39024066706535,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,504433135036407808,false,1,1609,3,7.383989457978509,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,504433135036407808,false,1,1609,3,7.383989457978509,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,504433135036407808,false,1,1609,3,7.383989457978509,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,504441156575297536,false,1,172,3,5.153291594497779,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,504441156575297536,false,1,172,3,5.153291594497779,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,504441156575297536,false,1,172,3,5.153291594497779,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,504448356584677377,false,1,1080,5,6.985641817639208,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,504448356584677377,false,1,1080,5,6.985641817639208,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,504448356584677377,false,1,1080,5,6.985641817639208,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,504450741126582275,false,1,229,5,5.438079308923196,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,504450741126582275,false,1,229,5,5.438079308923196,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,504450741126582275,false,1,229,5,5.438079308923196,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,504453071041482753,false,1,526,4,6.267200548541362,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,504453071041482753,false,1,526,4,6.267200548541362,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,504453071041482753,false,1,526,4,6.267200548541362,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,504478567062056962,false,1,213,5,5.365976015021851,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,504478567062056962,false,1,213,5,5.365976015021851,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,504478567062056962,false,1,213,5,5.365976015021851,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,504500863944376321,false,1,102,3,4.634728988229636,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,504500863944376321,false,1,102,3,4.634728988229636,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,504500863944376321,false,1,102,3,4.634728988229636,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,504652021601800193,false,1,179,5,5.19295685089021,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,504652021601800193,false,1,179,5,5.19295685089021,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,504652021601800193,false,1,179,5,5.19295685089021,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,504771233557147648,false,1,185,4,5.225746673713202,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,504771233557147648,false,1,185,4,5.225746673713202,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,504771233557147648,false,1,185,4,5.225746673713202,k,50,False,50,1,0.98,49,17.0,0.06,0.94,0.38254266919774566,1.9583673469387755
twitter15,504830161993609216,false,1,274,4,5.616771097666572,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,504830161993609216,false,1,274,4,5.616771097666572,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,504830161993609216,false,1,274,4,5.616771097666572,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,505369323922522113,false,1,333,8,5.811140992976701,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,505369323922522113,false,1,333,8,5.811140992976701,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,505369323922522113,false,1,333,8,5.811140992976701,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,505611045897924608,false,1,334,4,5.814130531825066,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,505611045897924608,false,1,334,4,5.814130531825066,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,505611045897924608,false,1,334,4,5.814130531825066,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,505657661120348163,false,1,172,2,5.153291594497779,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,505657661120348163,false,1,172,2,5.153291594497779,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,505657661120348163,false,1,172,2,5.153291594497779,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,506118402466152449,false,1,890,6,6.792344427470809,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,506118402466152449,false,1,890,6,6.792344427470809,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,506118402466152449,false,1,890,6,6.792344427470809,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,506656271517622272,false,1,579,4,6.363028103540465,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,506656271517622272,false,1,579,4,6.363028103540465,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,506656271517622272,false,1,579,4,6.363028103540465,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,506784541696991232,false,1,107,3,4.68213122712422,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,506784541696991232,false,1,107,3,4.68213122712422,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,506784541696991232,false,1,107,3,4.68213122712422,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,507242819623587841,true,0,164,4,5.10594547390058,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,507242819623587841,true,0,164,4,5.10594547390058,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,507242819623587841,true,0,164,4,5.10594547390058,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,507257950868885504,true,0,361,4,5.8916442118257715,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,507257950868885504,true,0,361,4,5.8916442118257715,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,507257950868885504,true,0,361,4,5.8916442118257715,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,507261372313640961,true,0,137,2,4.927253685157205,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,507261372313640961,true,0,137,2,4.927253685157205,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,507261372313640961,true,0,137,2,4.927253685157205,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,507263441359613953,true,0,168,3,5.1298987149230735,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,507263441359613953,true,0,168,3,5.1298987149230735,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,507263441359613953,true,0,168,3,5.1298987149230735,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,507354546041925632,false,1,181,2,5.204006687076795,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,507354546041925632,false,1,181,2,5.204006687076795,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,507354546041925632,false,1,181,2,5.204006687076795,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,507454543169617920,false,1,420,3,6.042632833682381,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,507454543169617920,false,1,420,3,6.042632833682381,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,507454543169617920,false,1,420,3,6.042632833682381,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,507557659206516736,false,1,215,2,5.375278407684165,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,507557659206516736,false,1,215,2,5.375278407684165,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,507557659206516736,false,1,215,2,5.375278407684165,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,507634536176300032,false,1,522,2,6.259581464064923,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,507634536176300032,false,1,522,2,6.259581464064923,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,507634536176300032,false,1,522,2,6.259581464064923,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,507918114567499776,true,0,343,3,5.840641657373398,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,507918114567499776,true,0,343,3,5.840641657373398,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,507918114567499776,true,0,343,3,5.840641657373398,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,508002575858561024,true,0,139,3,4.941642422609304,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,508002575858561024,true,0,139,3,4.941642422609304,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,508002575858561024,true,0,139,3,4.941642422609304,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,509031495101874176,false,1,382,3,5.948034989180646,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,509031495101874176,false,1,382,3,5.948034989180646,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,509031495101874176,false,1,382,3,5.948034989180646,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,509077805296914432,false,1,144,3,4.976733742420574,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,509077805296914432,false,1,144,3,4.976733742420574,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,509077805296914432,false,1,144,3,4.976733742420574,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,509084603617792001,false,1,176,4,5.176149732573829,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,509084603617792001,false,1,176,4,5.176149732573829,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,509084603617792001,false,1,176,4,5.176149732573829,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,509114008587100160,false,1,739,3,6.606650186198215,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,509114008587100160,false,1,739,3,6.606650186198215,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,509114008587100160,false,1,739,3,6.606650186198215,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,509152237503778816,false,1,221,2,5.402677381872279,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,509152237503778816,false,1,221,2,5.402677381872279,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,509152237503778816,false,1,221,2,5.402677381872279,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,509463916586762241,true,0,142,2,4.962844630259907,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,509463916586762241,true,0,142,2,4.962844630259907,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,509463916586762241,true,0,142,2,4.962844630259907,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,509463933564891137,true,0,160,4,5.081404364984463,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,509463933564891137,true,0,160,4,5.081404364984463,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,509463933564891137,true,0,160,4,5.081404364984463,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,509464217549021184,true,0,180,3,5.198497031265826,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,509464217549021184,true,0,180,3,5.198497031265826,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,509464217549021184,true,0,180,3,5.198497031265826,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,509464271118688257,true,0,460,4,6.133398042996649,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,509464271118688257,true,0,460,4,6.133398042996649,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,509464271118688257,true,0,460,4,6.133398042996649,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,509464457836511232,true,0,286,3,5.659482215759621,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,509464457836511232,true,0,286,3,5.659482215759621,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,509464457836511232,true,0,286,3,5.659482215759621,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,509466295344304129,true,0,130,3,4.875197323201151,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,509466295344304129,true,0,130,3,4.875197323201151,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,509466295344304129,true,0,130,3,4.875197323201151,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,509473920060104704,true,0,113,4,4.736198448394496,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,509473920060104704,true,0,113,4,4.736198448394496,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,509473920060104704,true,0,113,4,4.736198448394496,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,509478961705807872,true,0,148,2,5.003946305945459,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,509478961705807872,true,0,148,2,5.003946305945459,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,509478961705807872,true,0,148,2,5.003946305945459,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,510286132568150016,false,1,408,4,6.013715156042802,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,510286132568150016,false,1,408,4,6.013715156042802,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,510286132568150016,false,1,408,4,6.013715156042802,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,510507736287961088,unverified,0,156,2,5.056245805348308,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,510507736287961088,unverified,0,156,2,5.056245805348308,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,510507736287961088,unverified,0,156,2,5.056245805348308,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,510906049549705216,true,0,200,3,5.303304908059076,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,510906049549705216,true,0,200,3,5.303304908059076,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,510906049549705216,true,0,200,3,5.303304908059076,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,510908595144519680,true,0,198,4,5.293304824724492,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,510908595144519680,true,0,198,4,5.293304824724492,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,510908595144519680,true,0,198,4,5.293304824724492,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,510916464631889920,true,0,247,3,5.5134287461649825,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,510916464631889920,true,0,247,3,5.5134287461649825,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,510916464631889920,true,0,247,3,5.5134287461649825,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,510916647373516800,true,0,189,2,5.247024072160486,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,510916647373516800,true,0,189,2,5.247024072160486,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,510916647373516800,true,0,189,2,5.247024072160486,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,510916725953417218,true,0,149,2,5.0106352940962555,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,510916725953417218,true,0,149,2,5.0106352940962555,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,510916725953417218,true,0,149,2,5.0106352940962555,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,510918747188514816,true,0,376,3,5.932245187448011,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,510918747188514816,true,0,376,3,5.932245187448011,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,510918747188514816,true,0,376,3,5.932245187448011,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,510921017972514817,true,0,921,6,6.826545223556594,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,510921017972514817,true,0,921,6,6.826545223556594,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,510921017972514817,true,0,921,6,6.826545223556594,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,510922415468449792,true,0,144,5,4.976733742420574,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,510922415468449792,true,0,144,5,4.976733742420574,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,510922415468449792,true,0,144,5,4.976733742420574,k,50,False,50,1,0.98,49,25.0,0.04,0.96,0.28229218908241477,1.9591836734693877
twitter15,510931521306243072,true,0,330,2,5.802118375377063,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,510931521306243072,true,0,330,2,5.802118375377063,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,510931521306243072,true,0,330,2,5.802118375377063,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,511330322831507456,unverified,0,585,2,6.373319789577012,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,511330322831507456,unverified,0,585,2,6.373319789577012,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,511330322831507456,unverified,0,585,2,6.373319789577012,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,511918957255991296,false,1,152,2,5.030437921392435,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,511918957255991296,false,1,152,2,5.030437921392435,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,511918957255991296,false,1,152,2,5.030437921392435,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
